https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume T,Volume USDT
1662555600,2022-09-07 13:00:00,T/USDT,0.0306,0.03077,0.0306,0.03066,692.8108,21.230702341
1662552000,2022-09-07 12:00:00,T/USDT,0.03024,0.03051,0.03024,0.03051,4054.3321,123.450372873
1662548400,2022-09-07 11:00:00,T/USDT,0.03025,0.03041,0.03024,0.03041,4647.6315,140.660618922
1662544800,2022-09-07 10:00:00,T/USDT,0.03038,0.03038,0.03025,0.03025,17.1363,0.519777231
1662541200,2022-09-07 09:00:00,T/USDT,0.03051,0.03051,0.03038,0.03038,1846.9763,56.298008264
1662537600,2022-09-07 08:00:00,T/USDT,0.03034,0.03034,0.03034,0.03034,0,0
1662534000,2022-09-07 07:00:00,T/USDT,0.03043,0.03043,0.03034,0.03034,191.447,5.809082615
1662530400,2022-09-07 06:00:00,T/USDT,0.03034,0.03034,0.03034,0.03034,5.3842,0.163356628
1662526800,2022-09-07 05:00:00,T/USDT,0.03042,0.03042,0.03042,0.03042,5.1217,0.155802114
1662523200,2022-09-07 04:00:00,T/USDT,0.0303,0.0303,0.03015,0.03015,40.1041,1.210474005
1662519600,2022-09-07 03:00:00,T/USDT,0.03036,0.03036,0.0303,0.0303,29.9416,0.90880005
1662516000,2022-09-07 02:00:00,T/USDT,0.03014,0.03014,0.03013,0.03013,35.6509,1.074196856
1662512400,2022-09-07 01:00:00,T/USDT,0.03049,0.0305,0.03024,0.03024,1003.2381,30.43951345
1662508800,2022-09-07 00:00:00,T/USDT,0.03061,0.03061,0.0301,0.0301,21413.4383,648.491651099
1662505200,2022-09-06 23:00:00,T/USDT,0.03071,0.03083,0.03066,0.03066,396.054,12.146142587
1662501600,2022-09-06 22:00:00,T/USDT,0.03071,0.03092,0.03071,0.03074,2447.4383,75.670921924
1662498000,2022-09-06 21:00:00,T/USDT,0.03091,0.03091,0.03089,0.03089,394.6458,12.198330628
1662494400,2022-09-06 20:00:00,T/USDT,0.03064,0.0308,0.03061,0.03064,1025.5747,31.393461615
1662490800,2022-09-06 19:00:00,T/USDT,0.03096,0.03096,0.03061,0.03061,5699.8762,175.077109005
1662487200,2022-09-06 18:00:00,T/USDT,0.031,0.03107,0.03074,0.03107,2537.3119,78.250910332
1662483600,2022-09-06 17:00:00,T/USDT,0.03218,0.03218,0.03103,0.03103,8530.3406,270.361608478
1662480000,2022-09-06 16:00:00,T/USDT,0.03236,0.03236,0.03223,0.03236,4867.648,157.335497259
1662476400,2022-09-06 15:00:00,T/USDT,0.03238,0.03246,0.03224,0.03246,1946.5116,62.812428368
1662472800,2022-09-06 14:00:00,T/USDT,0.03226,0.03226,0.0322,0.0322,532.1283,17.16393126
1662469200,2022-09-06 13:00:00,T/USDT,0.03245,0.03245,0.03239,0.03239,22.8336,0.740752602
1662465600,2022-09-06 12:00:00,T/USDT,0.03276,0.03276,0.03266,0.03266,1509.9983,49.317544308
1662462000,2022-09-06 11:00:00,T/USDT,0.03276,0.03276,0.03276,0.03276,0,0
1662458400,2022-09-06 10:00:00,T/USDT,0.03276,0.03276,0.03276,0.03276,17.8974,0.586318824
1662454800,2022-09-06 09:00:00,T/USDT,0.03244,0.03244,0.03244,0.03244,22.2477,0.721715388
1662451200,2022-09-06 08:00:00,T/USDT,0.03244,0.03266,0.03244,0.03244,21.8317,0.70956754
1662447600,2022-09-06 07:00:00,T/USDT,0.03244,0.03244,0.03244,0.03244,314.2,10.192648
1662444000,2022-09-06 06:00:00,T/USDT,0.03245,0.03267,0.03244,0.03244,1231.7468,40.12442371
1662440400,2022-09-06 05:00:00,T/USDT,0.03224,0.03224,0.03224,0.03224,5.4432,0.175488768
1662436800,2022-09-06 04:00:00,T/USDT,0.03221,0.03247,0.03221,0.03233,685.7719,22.227481265
1662433200,2022-09-06 03:00:00,T/USDT,0.03221,0.03221,0.03213,0.03221,314.8096,10.11977917
1662429600,2022-09-06 02:00:00,T/USDT,0.03263,0.03263,0.03223,0.03224,71.6018,2.324560577
1662426000,2022-09-06 01:00:00,T/USDT,0.03286,0.03286,0.03264,0.03264,390.5712,12.832466599
1662422400,2022-09-06 00:00:00,T/USDT,0.03243,0.03307,0.03243,0.03307,4236.9376,137.893495588
1662418800,2022-09-05 23:00:00,T/USDT,0.03232,0.0326,0.03232,0.0325,521.8748,17.006538394
1662415200,2022-09-05 22:00:00,T/USDT,0.03226,0.03247,0.03226,0.03247,120.9929,3.926210631
1662411600,2022-09-05 21:00:00,T/USDT,0.03227,0.03227,0.03227,0.03227,5.0952,0.164422104
1662408000,2022-09-05 20:00:00,T/USDT,0.03203,0.03203,0.03203,0.03203,987.1262,31.617652186
1662404400,2022-09-05 19:00:00,T/USDT,0.03222,0.03222,0.03222,0.03222,5.3089,0.171052758
1662400800,2022-09-05 18:00:00,T/USDT,0.03213,0.03222,0.03213,0.03222,1991.117,64.053180693
1662397200,2022-09-05 17:00:00,T/USDT,0.03231,0.03231,0.03231,0.03231,485.8573,15.698049363
1662393600,2022-09-05 16:00:00,T/USDT,0.0322,0.03232,0.0322,0.03223,2210.0133,71.250977274
1662390000,2022-09-05 15:00:00,T/USDT,0.0322,0.0322,0.0322,0.0322,34.9366,1.12495852
1662386400,2022-09-05 14:00:00,T/USDT,0.03216,0.0322,0.03216,0.0322,14.8339,0.477292254
1662382800,2022-09-05 13:00:00,T/USDT,0.03214,0.03216,0.03214,0.03216,86.857,2.79332106
1662379200,2022-09-05 12:00:00,T/USDT,0.032,0.03206,0.03193,0.03206,3136.6161,100.176047703
1662375600,2022-09-05 11:00:00,T/USDT,0.0319,0.03194,0.03183,0.03183,640.5743,20.425972757
1662372000,2022-09-05 10:00:00,T/USDT,0.0321,0.0321,0.03193,0.03193,3218.4833,103.277050125
1662368400,2022-09-05 09:00:00,T/USDT,0.03193,0.03193,0.03193,0.03193,15.1278,0.483030654
1662364800,2022-09-05 08:00:00,T/USDT,0.03216,0.03216,0.03193,0.03193,1382.932,44.205117372
1662361200,2022-09-05 07:00:00,T/USDT,0.03219,0.03219,0.03193,0.03193,19.8453,0.636645611
1662357600,2022-09-05 06:00:00,T/USDT,0.0321,0.03211,0.0321,0.03211,21.5613,0.692242293
1662354000,2022-09-05 05:00:00,T/USDT,0.03218,0.03218,0.0321,0.0321,45.4736,1.459966184
1662350400,2022-09-05 04:00:00,T/USDT,0.0323,0.0323,0.0323,0.0323,5.0169,0.16204587
1662346800,2022-09-05 03:00:00,T/USDT,0.03229,0.03229,0.03229,0.03229,0,0
1662343200,2022-09-05 02:00:00,T/USDT,0.03229,0.03229,0.03229,0.03229,3.5675,0.115194575
1662339600,2022-09-05 01:00:00,T/USDT,0.03249,0.03249,0.03249,0.03249,1219.3876,39.617903124
1662336000,2022-09-05 00:00:00,T/USDT,0.03243,0.0325,0.03243,0.03249,29.1267,0.94534854
1662332400,2022-09-04 23:00:00,T/USDT,0.0325,0.0325,0.03241,0.03241,5403.1621,175.158049909
1662328800,2022-09-04 22:00:00,T/USDT,0.03233,0.03233,0.03223,0.03223,12.078,0.39013243
1662325200,2022-09-04 21:00:00,T/USDT,0.03249,0.03249,0.03249,0.03249,792.8583,25.759966167
1662321600,2022-09-04 20:00:00,T/USDT,0.03245,0.0325,0.03231,0.0324,3602.2375,116.430920901
1662318000,2022-09-04 19:00:00,T/USDT,0.0324,0.0324,0.0324,0.0324,15.8306,0.51291144
1662314400,2022-09-04 18:00:00,T/USDT,0.03246,0.03246,0.03223,0.03223,2331.9336,75.545772431
1662310800,2022-09-04 17:00:00,T/USDT,0.03238,0.03247,0.03238,0.03247,4261.8475,138.057495392
1662307200,2022-09-04 16:00:00,T/USDT,0.03236,0.03286,0.0321,0.03236,243686.3857,7886.136970896
1662303600,2022-09-04 15:00:00,T/USDT,0.0323,0.0323,0.03224,0.03224,7.258,0.234205742
1662300000,2022-09-04 14:00:00,T/USDT,0.03236,0.03236,0.03214,0.03214,2540.0992,82.196168704
1662296400,2022-09-04 13:00:00,T/USDT,0.03246,0.03246,0.03236,0.03236,127.7841,4.135528206
1662292800,2022-09-04 12:00:00,T/USDT,0.03239,0.03244,0.03234,0.03234,2548.1679,82.569338011
1662289200,2022-09-04 11:00:00,T/USDT,0.03233,0.03233,0.03204,0.03204,2838.4725,90.946707864
1662285600,2022-09-04 10:00:00,T/USDT,0.03227,0.03227,0.03213,0.03213,13382.5559,430.018781057
1662282000,2022-09-04 09:00:00,T/USDT,0.03223,0.03227,0.03223,0.03227,17.8169,0.574765711
1662278400,2022-09-04 08:00:00,T/USDT,0.03217,0.03227,0.03204,0.03204,1793.8034,57.766624579
1662274800,2022-09-04 07:00:00,T/USDT,0.03236,0.03236,0.03236,0.03236,1549.6,50.145056
1662271200,2022-09-04 06:00:00,T/USDT,0.03218,0.03218,0.03213,0.03213,62.0316,1.993240073
1662267600,2022-09-04 05:00:00,T/USDT,0.03223,0.03223,0.03223,0.03223,1597.9684,51.502521532
1662264000,2022-09-04 04:00:00,T/USDT,0.03223,0.03247,0.03223,0.03247,409.358,13.196657004
1662260400,2022-09-04 03:00:00,T/USDT,0.0323,0.0323,0.03223,0.03223,910.9233,29.383772208
1662256800,2022-09-04 02:00:00,T/USDT,0.03236,0.03236,0.03218,0.03218,7.5303,0.243087354
1662253200,2022-09-04 01:00:00,T/USDT,0.03233,0.03233,0.03223,0.03223,508.4016,16.388374721
1662249600,2022-09-04 00:00:00,T/USDT,0.03244,0.03244,0.03244,0.03244,3.1996,0.103795024
1662246000,2022-09-03 23:00:00,T/USDT,0.03232,0.03232,0.03232,0.03232,3.9044,0.126190208
1662242400,2022-09-03 22:00:00,T/USDT,0.03239,0.03239,0.03239,0.03239,3.2953,0.106734767
1662238800,2022-09-03 21:00:00,T/USDT,0.03216,0.03216,0.03216,0.03216,10.4988,0.337641408
1662235200,2022-09-03 20:00:00,T/USDT,0.03218,0.03236,0.03214,0.03236,5773.6853,186.291603066
1662231600,2022-09-03 19:00:00,T/USDT,0.03226,0.03246,0.03226,0.0323,353.8319,11.44283413
1662228000,2022-09-03 18:00:00,T/USDT,0.03235,0.03247,0.03235,0.03246,2260.2648,73.3610454
1662224400,2022-09-03 17:00:00,T/USDT,0.03235,0.03235,0.03235,0.03235,3.1,0.100285
1662220800,2022-09-03 16:00:00,T/USDT,0.03214,0.03214,0.03214,0.03214,8.5521,0.274864494
1662217200,2022-09-03 15:00:00,T/USDT,0.03204,0.03204,0.03204,0.03204,0,0
1662213600,2022-09-03 14:00:00,T/USDT,0.03227,0.03227,0.03204,0.03204,463.9139,14.910316855
1662210000,2022-09-03 13:00:00,T/USDT,0.03227,0.03227,0.03215,0.03227,486.1139,15.686208817
1662206400,2022-09-03 12:00:00,T/USDT,0.03226,0.03226,0.03226,0.03226,0,0
1662202800,2022-09-03 11:00:00,T/USDT,0.03226,0.03226,0.03226,0.03226,22.7563,0.734118238
1662199200,2022-09-03 10:00:00,T/USDT,0.03236,0.03236,0.03226,0.03226,7.7901,0.251619666
1662195600,2022-09-03 09:00:00,T/USDT,0.03204,0.03204,0.03204,0.03204,3.6175,0.1159047
1662192000,2022-09-03 08:00:00,T/USDT,0.03216,0.03217,0.032,0.03217,300.2193,9.6538214
1662188400,2022-09-03 07:00:00,T/USDT,0.0324,0.0324,0.03218,0.03218,1265.1502,40.835496691
1662184800,2022-09-03 06:00:00,T/USDT,0.03234,0.03234,0.03234,0.03234,12.4761,0.403477074
1662181200,2022-09-03 05:00:00,T/USDT,0.03247,0.03247,0.03247,0.03247,9.2463,0.300227361
1662177600,2022-09-03 04:00:00,T/USDT,0.0323,0.03247,0.0323,0.03247,1346.3204,43.710205638
1662174000,2022-09-03 03:00:00,T/USDT,0.0322,0.0322,0.03213,0.03213,911.0619,29.275843731
1662170400,2022-09-03 02:00:00,T/USDT,0.03224,0.03224,0.03224,0.03224,15.4156,0.496998944
1662166800,2022-09-03 01:00:00,T/USDT,0.03234,0.03257,0.03234,0.03234,834.2309,27.051393241
1662163200,2022-09-03 00:00:00,T/USDT,0.03224,0.03224,0.03224,0.03224,11.7024,0.377285376
1662159600,2022-09-02 23:00:00,T/USDT,0.03222,0.03222,0.03222,0.03222,5.8012,0.186914664
1662156000,2022-09-02 22:00:00,T/USDT,0.03236,0.03236,0.03236,0.03236,8.0779,0.261400844
1662152400,2022-09-02 21:00:00,T/USDT,0.03215,0.03224,0.03215,0.03224,1555.8975,50.022837831
1662148800,2022-09-02 20:00:00,T/USDT,0.03197,0.03216,0.03193,0.03216,498.2411,15.911907925
1662145200,2022-09-02 19:00:00,T/USDT,0.03239,0.03243,0.032,0.032,175.7303,5.627844475
1662141600,2022-09-02 18:00:00,T/USDT,0.03239,0.03239,0.03214,0.03229,577.7382,18.574676408
1662138000,2022-09-02 17:00:00,T/USDT,0.03281,0.03281,0.0325,0.0325,30800.6943,1007.849958117
1662134400,2022-09-02 16:00:00,T/USDT,0.03317,0.03317,0.03289,0.033,24.9645,0.822653262
1662130800,2022-09-02 15:00:00,T/USDT,0.03344,0.03472,0.03302,0.03302,136687.6677,4697.83266003
1662127200,2022-09-02 14:00:00,T/USDT,0.03282,0.03344,0.03273,0.03322,2785.3138,92.346824812
1662123600,2022-09-02 13:00:00,T/USDT,0.03281,0.03281,0.0327,0.0327,5596.0692,183.051825323
1662120000,2022-09-02 12:00:00,T/USDT,0.03243,0.03302,0.03243,0.03299,5529.7345,182.375325201
1662116400,2022-09-02 11:00:00,T/USDT,0.03263,0.03263,0.03236,0.03243,3955.506,128.232181954
1662112800,2022-09-02 10:00:00,T/USDT,0.03275,0.03275,0.03275,0.03275,0,0
1662109200,2022-09-02 09:00:00,T/USDT,0.0327,0.03275,0.0327,0.03275,24.7905,0.810855625
1662105600,2022-09-02 08:00:00,T/USDT,0.03276,0.03276,0.03263,0.03263,33.3943,1.093393236
1662102000,2022-09-02 07:00:00,T/USDT,0.03263,0.03277,0.03263,0.0327,5354.2337,175.09592766
1662098400,2022-09-02 06:00:00,T/USDT,0.03273,0.03273,0.03273,0.03273,0,0
1662094800,2022-09-02 05:00:00,T/USDT,0.03273,0.03273,0.03273,0.03273,0,0
1662091200,2022-09-02 04:00:00,T/USDT,0.03264,0.0328,0.03264,0.03273,6502.5907,212.865771735
1662087600,2022-09-02 03:00:00,T/USDT,0.0326,0.03266,0.0326,0.03266,408.3412,13.336225874
1662084000,2022-09-02 02:00:00,T/USDT,0.03239,0.03242,0.03239,0.03242,6.923,0.224344801
1662080400,2022-09-02 01:00:00,T/USDT,0.03256,0.03261,0.03243,0.03253,567.4252,18.476188468
1662076800,2022-09-02 00:00:00,T/USDT,0.03266,0.03266,0.03244,0.03244,2772.9595,89.95693028
1662073200,2022-09-01 23:00:00,T/USDT,0.03266,0.03266,0.03254,0.03254,8.2126,0.267623264
1662069600,2022-09-01 22:00:00,T/USDT,0.03275,0.03275,0.03266,0.03266,1489.8796,48.737207558
1662066000,2022-09-01 21:00:00,T/USDT,0.0325,0.03267,0.0325,0.0325,477.1621,15.583237203
1662062400,2022-09-01 20:00:00,T/USDT,0.03226,0.0325,0.03226,0.0325,511.2465,16.497548767
1662058800,2022-09-01 19:00:00,T/USDT,0.03214,0.03214,0.03214,0.03214,552.115,17.7449761
1662055200,2022-09-01 18:00:00,T/USDT,0.03211,0.03214,0.0321,0.0321,17.0822,0.548733853
1662051600,2022-09-01 17:00:00,T/USDT,0.032,0.03237,0.032,0.03237,1697.3151,54.80391545
1662048000,2022-09-01 16:00:00,T/USDT,0.032,0.032,0.03184,0.03184,805.7939,25.657152096
1662044400,2022-09-01 15:00:00,T/USDT,0.0319,0.03207,0.03184,0.03207,5664.8935,180.56257115
1662040800,2022-09-01 14:00:00,T/USDT,0.03216,0.03216,0.0319,0.0319,77.575,2.477733393
1662037200,2022-09-01 13:00:00,T/USDT,0.03223,0.03223,0.03223,0.03223,0,0
1662033600,2022-09-01 12:00:00,T/USDT,0.03218,0.03223,0.03213,0.03223,20.0499,0.64525281
1662030000,2022-09-01 11:00:00,T/USDT,0.03236,0.03236,0.03236,0.03236,10.5812,0.342407632
1662026400,2022-09-01 10:00:00,T/USDT,0.03213,0.03247,0.03213,0.03237,5093.3752,165.005077642
1662022800,2022-09-01 09:00:00,T/USDT,0.03207,0.03207,0.03207,0.03207,4.6965,0.150616755
1662019200,2022-09-01 08:00:00,T/USDT,0.03195,0.032,0.03195,0.032,320.3509,10.235402205
1662015600,2022-09-01 07:00:00,T/USDT,0.0322,0.0322,0.03183,0.03194,885.8826,28.338240443
1662012000,2022-09-01 06:00:00,T/USDT,0.0322,0.03246,0.0322,0.03246,1467.5905,47.585534199
1662008400,2022-09-01 05:00:00,T/USDT,0.03252,0.03252,0.03252,0.03252,8.2723,0.269015196
1662004800,2022-09-01 04:00:00,T/USDT,0.0324,0.0324,0.0324,0.0324,5.4138,0.17540712
1662001200,2022-09-01 03:00:00,T/USDT,0.03253,0.03253,0.03221,0.03221,3080.0475,99.298447449
1661997600,2022-09-01 02:00:00,T/USDT,0.03263,0.03276,0.03261,0.03261,29.549,0.964766673
1661994000,2022-09-01 01:00:00,T/USDT,0.03261,0.03263,0.03261,0.03263,471.8333,15.386983913
1661990400,2022-09-01 00:00:00,T/USDT,0.0328,0.03291,0.0325,0.0325,1329.8286,43.623347783
1661986800,2022-08-31 23:00:00,T/USDT,0.03281,0.03281,0.0328,0.0328,87.7649,2.878721673
1661983200,2022-08-31 22:00:00,T/USDT,0.03283,0.0329,0.03283,0.0329,20.5973,0.676437216
1661979600,2022-08-31 21:00:00,T/USDT,0.03285,0.03307,0.03283,0.03307,5792.0801,190.246003209
1661976000,2022-08-31 20:00:00,T/USDT,0.03294,0.03294,0.03285,0.03285,3449.2306,113.617300779
1661972400,2022-08-31 19:00:00,T/USDT,0.03277,0.03318,0.03266,0.03318,2826.9953,93.568597832
1661968800,2022-08-31 18:00:00,T/USDT,0.03266,0.03287,0.03265,0.03287,3607.2517,117.88159217
1661965200,2022-08-31 17:00:00,T/USDT,0.03286,0.03286,0.03286,0.03286,2732.5636,89.792039896
1661961600,2022-08-31 16:00:00,T/USDT,0.0328,0.03296,0.03273,0.03286,6103.7332,199.832433269
1661958000,2022-08-31 15:00:00,T/USDT,0.0331,0.0331,0.03239,0.0328,5857.0284,190.222885759
1661954400,2022-08-31 14:00:00,T/USDT,0.03334,0.03334,0.03323,0.03323,10.1896,0.339068853
1661950800,2022-08-31 13:00:00,T/USDT,0.03347,0.03354,0.03324,0.03324,8126.5008,271.578353394
1661947200,2022-08-31 12:00:00,T/USDT,0.03329,0.03348,0.03323,0.03348,981.6512,32.737935488
1661943600,2022-08-31 11:00:00,T/USDT,0.03327,0.03347,0.03327,0.03347,1225.3752,40.965070802
1661940000,2022-08-31 10:00:00,T/USDT,0.03308,0.03318,0.03308,0.03318,54.4627,1.806730106
1661936400,2022-08-31 09:00:00,T/USDT,0.03312,0.03323,0.03293,0.03323,1262.1133,41.624712485
1661932800,2022-08-31 08:00:00,T/USDT,0.03337,0.03337,0.03317,0.03317,59.6111,1.978200365
1661929200,2022-08-31 07:00:00,T/USDT,0.03338,0.03338,0.03335,0.03335,321.1056,10.710839046
1661925600,2022-08-31 06:00:00,T/USDT,0.03344,0.03348,0.03335,0.03348,3309.7632,110.608136039
1661922000,2022-08-31 05:00:00,T/USDT,0.03355,0.03362,0.03346,0.03358,7140.8778,239.955948174
1661918400,2022-08-31 04:00:00,T/USDT,0.03354,0.03375,0.03335,0.03361,526.9535,17.748485113
1661914800,2022-08-31 03:00:00,T/USDT,0.0334,0.03361,0.0334,0.03361,315.4952,10.584507288
1661911200,2022-08-31 02:00:00,T/USDT,0.03323,0.03327,0.03323,0.03326,4426.0207,147.219014101
1661907600,2022-08-31 01:00:00,T/USDT,0.03296,0.03318,0.03296,0.03309,1257.4346,41.647918996
1661904000,2022-08-31 00:00:00,T/USDT,0.03261,0.03296,0.03261,0.03296,83.4507,2.744006581
1661900400,2022-08-30 23:00:00,T/USDT,0.03281,0.03291,0.03274,0.03277,51.1408,1.675855762
1661896800,2022-08-30 22:00:00,T/USDT,0.0325,0.0328,0.0325,0.0328,1404.6593,45.890446331
1661893200,2022-08-30 21:00:00,T/USDT,0.0328,0.0328,0.03257,0.03257,794.0459,25.863465192
1661889600,2022-08-30 20:00:00,T/USDT,0.03271,0.03277,0.03244,0.03277,1362.6899,44.598126458
1661886000,2022-08-30 19:00:00,T/USDT,0.03218,0.0328,0.03218,0.03276,1227.0877,39.946260839
1661882400,2022-08-30 18:00:00,T/USDT,0.03194,0.03217,0.03194,0.03216,8106.751,259.83110538
1661878800,2022-08-30 17:00:00,T/USDT,0.0319,0.03206,0.03176,0.03176,1996.1548,63.715898751
1661875200,2022-08-30 16:00:00,T/USDT,0.03234,0.03234,0.0319,0.0319,15.7814,0.506629535
1661871600,2022-08-30 15:00:00,T/USDT,0.03218,0.03247,0.03204,0.03247,2421.1503,78.028204468
1661868000,2022-08-30 14:00:00,T/USDT,0.03337,0.03337,0.03193,0.03196,5821.0145,186.951878158
1661864400,2022-08-30 13:00:00,T/USDT,0.0334,0.03344,0.03309,0.03318,4732.5135,156.792906439
1661860800,2022-08-30 12:00:00,T/USDT,0.03345,0.03363,0.03307,0.03323,11687.1769,387.391696846
1661857200,2022-08-30 11:00:00,T/USDT,0.03358,0.03367,0.03345,0.03359,2635.136,88.336211917
1661853600,2022-08-30 10:00:00,T/USDT,0.03364,0.03405,0.03364,0.03365,9822.6026,333.197810326
1661850000,2022-08-30 09:00:00,T/USDT,0.03344,0.03368,0.03343,0.03368,8963.2741,301.478841081
1661846400,2022-08-30 08:00:00,T/USDT,0.03365,0.03383,0.03322,0.03358,5949.3907,199.207481578
1661842800,2022-08-30 07:00:00,T/USDT,0.03323,0.03368,0.03323,0.03332,4804.1725,160.509190928
1661839200,2022-08-30 06:00:00,T/USDT,0.03322,0.03322,0.03303,0.03303,6152.5827,204.178726031
1661835600,2022-08-30 05:00:00,T/USDT,0.03291,0.03322,0.03283,0.03322,3095.773,102.25834505
1661832000,2022-08-30 04:00:00,T/USDT,0.0326,0.03301,0.0326,0.03284,1100.5662,36.132488613
1661828400,2022-08-30 03:00:00,T/USDT,0.03244,0.03257,0.03244,0.03257,1251.4473,40.629767521
1661824800,2022-08-30 02:00:00,T/USDT,0.0325,0.0325,0.03234,0.03234,2778.7744,89.867419
1661821200,2022-08-30 01:00:00,T/USDT,0.0326,0.0326,0.03239,0.03247,538.9057,17.494371528
1661817600,2022-08-30 00:00:00,T/USDT,0.03271,0.03302,0.0326,0.0326,7071.3142,231.716114223
1661814000,2022-08-29 23:00:00,T/USDT,0.03276,0.03276,0.03258,0.03258,10.5598,0.344672766
1661810400,2022-08-29 22:00:00,T/USDT,0.0326,0.03266,0.0324,0.0324,6335.7549,205.485893724
1661806800,2022-08-29 21:00:00,T/USDT,0.03266,0.03272,0.03233,0.03233,3192.0229,104.226437281
1661803200,2022-08-29 20:00:00,T/USDT,0.03266,0.03266,0.03266,0.03266,187.9752,6.139270032
1661799600,2022-08-29 19:00:00,T/USDT,0.03254,0.03254,0.03252,0.03252,10.9818,0.357276138
1661796000,2022-08-29 18:00:00,T/USDT,0.03266,0.03266,0.03266,0.03266,507.0844,16.561376504
1661792400,2022-08-29 17:00:00,T/USDT,0.03253,0.03274,0.03253,0.03274,1058.2326,34.429722356
1661788800,2022-08-29 16:00:00,T/USDT,0.0327,0.03274,0.03254,0.03274,408.8725,13.384123614
1661785200,2022-08-29 15:00:00,T/USDT,0.03252,0.03261,0.0325,0.03261,22.9796,0.747845154
1661781600,2022-08-29 14:00:00,T/USDT,0.03239,0.03287,0.03234,0.0327,4751.1175,155.685868371
1661778000,2022-08-29 13:00:00,T/USDT,0.0323,0.03261,0.0323,0.03261,2523.044,81.626646428
1661774400,2022-08-29 12:00:00,T/USDT,0.03176,0.03239,0.03163,0.03204,6508.0244,208.79496954
1661770800,2022-08-29 11:00:00,T/USDT,0.03198,0.03198,0.03179,0.03179,658.3431,21.018712835
1661767200,2022-08-29 10:00:00,T/USDT,0.03176,0.03239,0.03176,0.03214,8235.5051,265.376242441
1661763600,2022-08-29 09:00:00,T/USDT,0.0317,0.0317,0.0317,0.0317,3.3172,0.10515524
1661760000,2022-08-29 08:00:00,T/USDT,0.03164,0.03164,0.03164,0.03164,5.1378,0.162559992
1661756400,2022-08-29 07:00:00,T/USDT,0.03197,0.032,0.0316,0.03176,936.6559,29.965822122
1661752800,2022-08-29 06:00:00,T/USDT,0.03155,0.03193,0.03155,0.03169,5019.9403,159.087078961
1661749200,2022-08-29 05:00:00,T/USDT,0.03187,0.03187,0.03168,0.03168,3255.3162,103.316085668
1661745600,2022-08-29 04:00:00,T/USDT,0.03176,0.03187,0.03176,0.03187,38.8142,1.233964575
1661742000,2022-08-29 03:00:00,T/USDT,0.03155,0.03163,0.03155,0.03163,535.4236,16.933920995
1661738400,2022-08-29 02:00:00,T/USDT,0.03151,0.03151,0.03151,0.03151,489.9996,15.439887396
1661734800,2022-08-29 01:00:00,T/USDT,0.03149,0.03149,0.03139,0.03139,349.3824,11.001241646
1661731200,2022-08-29 00:00:00,T/USDT,0.03135,0.03167,0.03114,0.03149,2630.0023,82.150647999
1661727600,2022-08-28 23:00:00,T/USDT,0.0322,0.0322,0.03134,0.03134,6035.0606,190.918956701
1661724000,2022-08-28 22:00:00,T/USDT,0.03223,0.03223,0.0322,0.0322,25.9266,0.834949872
1661720400,2022-08-28 21:00:00,T/USDT,0.03246,0.03252,0.0322,0.0322,5683.725,184.009279968
1661716800,2022-08-28 20:00:00,T/USDT,0.0324,0.0324,0.0324,0.0324,8.7101,0.28220724
1661713200,2022-08-28 19:00:00,T/USDT,0.03256,0.03256,0.0324,0.03244,294.6339,9.54727524
1661709600,2022-08-28 18:00:00,T/USDT,0.03247,0.03247,0.03226,0.03226,43.2,1.40182534
1661706000,2022-08-28 17:00:00,T/USDT,0.03235,0.03256,0.03235,0.03256,22.0436,0.715464665
1661702400,2022-08-28 16:00:00,T/USDT,0.03239,0.03253,0.03239,0.03253,1047.0395,34.019475076
1661698800,2022-08-28 15:00:00,T/USDT,0.03232,0.03232,0.03215,0.03215,29.1389,0.940711712
1661695200,2022-08-28 14:00:00,T/USDT,0.03235,0.03235,0.03194,0.03224,4292.2382,138.079871707
1661691600,2022-08-28 13:00:00,T/USDT,0.03257,0.03257,0.03213,0.0323,277.0471,8.917183309
1661688000,2022-08-28 12:00:00,T/USDT,0.0328,0.03344,0.03226,0.03226,9371.9787,307.169242697
1661684400,2022-08-28 11:00:00,T/USDT,0.03268,0.03274,0.03262,0.03262,7409.714,242.258351556
1661680800,2022-08-28 10:00:00,T/USDT,0.03236,0.03262,0.03236,0.03262,6007.6619,194.837261895
1661677200,2022-08-28 09:00:00,T/USDT,0.03219,0.03243,0.03218,0.03224,10137.3267,327.480483414
